FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Connor,Randall,DEF,LIV,3900000,0,0,0,0,0,0,25647,0,0,0,0,0,0,0,0,1902,-1,0,0,1,0,0,0,0,0,0,0,0,1.4,45136,0,30,0,0,0,2706,0,0,0,Everton,Stoke,Man City,Sunderland,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren,Randolph,GLK,WHU,4400000,8,16,0.333333333333333,7.57575757575757E-08,3.63636363636364E-06,0,10506,0,11,0,18,0,0,0,3.6,348,-1,0,16,1,0.7,0,3.2,2,0,1,0,0,0.7,10859,0,56,0,0,450,4432,0,0,91,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Angel,Rangel,DEF,SWA,4300000,1,14,0.291666666666667,6.78294573643411E-08,3.25581395348837E-06,0,9415,1,16,0,0,0,0,0,3.3,152,-2,0,14,2,0.3,0,1.4,1,0,1,0,0,0.2,2611,0,194,0,0,570,116,0,0,127,Middlesbrough,West Ham,Bournemouth,Crystal Palace,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Tokelo,Rantie,FWD,BOU,4500000,0,0,0,0,0,0,13104,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1642,0,3,0,0,0,21,0,0,0,Southampton,Chelsea,Swansea,Arsenal,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus,Rashford,FWD,MUN,6500000,0,31,2.4,3.69230769230769E-07,4.76923076923077E-06,0,438964,2,12,0,0,0,3,0,4.8,16518,-5,1,31,5,0.2,0,1.2,0,0,2,0,0,4.8,389689,0,237,0,0,766,2190,-1,0,132,West Brom,Sunderland,Middlesbrough,West Ham,Liverpool,1.8,2.8,2.1,2.1,2.6,1.8,3,1.9,2.3,2.1,2.4,1.5,2,2.3,2.6,2.1,1.8,1.7,2.7,1.9,1.5,2.5
Adam,Reach,MID,MID,4400000,0,0,0,0,0,0,2198,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,2,0,0,0,Swansea,Burnley,Man Utd,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Redmond,MID,SOU,5900000,3,58,3.6,6.10169491525424E-07,9.83050847457627E-06,0,494785,1,15,0,0,0,3,0,9.8,21010,-1,1,58,1,0.4,0,2.4,7,0,6,0,0,6.6,467295,0,379,0,0,1341,4924,-1,0,221,Bournemouth,Tottenham,West Brom,Everton,Burnley,2.2,3.8,3.9,2.3,2.5,5.1,2.7,3.7,3.6,2.6,3,4.1,1.8,4.5,3.5,2.5,3.1,2,4,1.8,3.2,3.7
Harrison,Reed,MID,SOU,4300000,0,1,0.0208333333333333,4.84496124031008E-09,2.32558139534884E-07,0,2252,0,0,0,0,0,0,0,0.2,69,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.1,1445,0,1,0,0,13,7,0,0,3,Bournemouth,Tottenham,West Brom,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winston,Reid,DEF,WHU,5000000,7,48,3.7,7.4E-07,9.6E-06,0,85358,5,24,0,0,0,1,0,9.6,1263,0,0,48,0,0.5,0,2.4,9,0,4,0,3,2.4,88699,0,294,0,1,1157,11409,0,1,293,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,4.8,3.4,2.2,3.7,4.4,3.8,4.1,3.9,4.6,3.4,4,3.5,4.1,3.9,4.7,4.2,3,4.8,4.7,5,5.4,3.1
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,1,0,0,0,Man City,West Brom,Crystal Palace,Bournemouth,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loic,Remy,FWD,CRY,6300000,0,0,0,0,0,0,21717,0,0,0,0,0,0,0,0,93,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,14827,0,62,0,0,0,46,0,0,0,Chelsea,Watford,Arsenal,Swansea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Rhodes,FWD,MID,5400000,1,8,0.166666666666667,3.08641975308642E-08,1.48148148148148E-06,0,37138,0,2,0,0,0,0,0,1.5,154,-6,0,8,6,0.1,0,0.6,0,0,0,0,0,0.2,2959,0,0,0,0,211,101,0,0,21,Swansea,Burnley,Man Utd,Leicester,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Robertson,DEF,HUL,4300000,1,18,1.5,3.48837209302326E-07,4.18604651162791E-06,0,64035,2,24,0,0,0,0,0,4.2,514,-2,0,18,2,0.2,0,1,1,0,1,0,0,0.9,49216,0,0,0,0,963,204,0,0,155,West Ham,Man City,Everton,West Brom,Bournemouth,1.4,1,1.2,0.9,1.5,0.8,0.8,1.5,1.7,1.4,0.8,1,0.8,1.7,1,0.8,1.3,1.1,1,1,1,1.3
Paul,Robinson,GLK,BUR,4000000,0,3,0.0625,1.5625E-08,7.5E-07,0,35799,0,4,0,5,0,0,0,0.8,1055,0,0,3,0,0.1,0,0.6,0,0,0,0,0,2.6,22702,0,0,0,0,180,1491,0,0,27,Tottenham,Middlesbrough,Sunderland,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Robles,GLK,EVE,4700000,0,7,0.145833333333333,3.10283687943262E-08,1.48936170212766E-06,0,3422,0,0,0,3,0,0,0,1.5,51,-3,1,7,3,0,0,0,0,0,1,0,0,0.1,1171,0,110,0,0,90,18,-1,0,26,Liverpool,Leicester,Hull City,Southampton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hal,Robson-Kanu,FWD,WBA,5000000,1,14,0.291666666666667,5.83333333333333E-08,2.8E-06,0,11403,0,1,0,0,0,0,0,2.8,644,0,0,14,0,0.2,0,1,0,0,0,0,1,0.2,16561,0,0,0,0,86,484,0,0,40,Man Utd,Arsenal,Southampton,Hull City,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jay,Rodriguez,MID,SOU,6300000,1,17,0.354166666666667,5.62169312169312E-08,2.6984126984127E-06,0,16463,0,3,0,0,0,1,0,2.7,94,-2,0,17,2,0.2,0,1,2,0,1,0,0,0.2,4130,0,56,0,0,234,106,0,0,31,Bournemouth,Tottenham,West Brom,Everton,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jack,Rodwell,MID,SUN,4300000,0,17,2.1,4.88372093023256E-07,3.95348837209302E-06,0,77654,2,15,0,0,0,0,0,4,1101,-2,0,17,2,0,0,0,1,0,0,0,1,0.8,64826,0,112,0,0,639,34,0,0,89,Watford,Man Utd,Burnley,Liverpool,Stoke,0,0,0,0,0,1,1.6,1.1,1.8,1,1.3,1.4,2.3,1.3,1.2,1.8,1.5,1,2,1.1,1.7,1
Marcos,Rojo,DEF,MUN,5200000,1,22,2.8,5.38461538461538E-07,4.23076923076923E-06,0,17082,2,7,0,0,0,0,0,4.2,1019,-3,0,22,3,0.5,0,2.8,2,0,2,0,0,0.6,14478,0,192,0,0,669,2810,0,0,138,West Brom,Sunderland,Middlesbrough,West Ham,Liverpool,2.4,2.8,2.7,3.4,3.7,3.3,3.2,1.4,2.9,2.3,3.6,2.6,2.6,3,3.2,2,2.6,2,2.7,3.7,2.2,2.9
Sergio,Romero,GLK,MUN,4700000,0,0,0,0,0,0,2999,0,0,0,0,0,0,0,0,62,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,674,0,40,0,0,0,16,0,0,0,West Brom,Sunderland,Middlesbrough,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salomon,Rondon,FWD,WBA,6600000,17,73,4.6,6.96969696969697E-07,1.10606060606061E-05,0,323991,0,19,0,0,0,7,0,11.2,8646,1,-1,73,-1,1,0,6.4,8,0,3,0,2,7.5,513014,0,354,0,1,1353,92750,1,0,217,Man Utd,Arsenal,Southampton,Hull City,Tottenham,5.6,5.1,4.2,6.6,4.1,6.7,5.2,5.4,5.5,6.2,6.2,4.4,5.5,4.7,4.9,6,6.4,5.4,6.9,4.6,5.1,5.7
Wayne,Rooney,FWD,MUN,8600000,2,35,0.729166666666667,8.47868217054264E-08,4.06976744186046E-06,0,244103,4,10,0,0,0,1,0,4.1,1751,-4,0,35,4,0.1,0,0.6,3,0,2,0,4,2.5,119677,0,509,0,0,731,1211,0,0,147,West Brom,Sunderland,Middlesbrough,West Ham,Liverpool,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Danny,Rose,DEF,TOT,5900000,9,50,4.5,7.6271186440678E-07,8.47457627118644E-06,0,235392,6,7,0,0,0,1,0,8.5,1507,-1,0,50,1,0.5,0,3.2,3,0,5,0,2,6,163389,0,346,0,1,990,17031,0,0,228,Burnley,Southampton,Watford,Chelsea,West Brom,6.8,4.6,4.1,5.6,6.3,4.1,3.6,5.9,4.8,6.5,6.5,4.7,6.8,3.6,4,6.1,6.8,2.6,6.5,4.9,5.3,4.7
Jack,Rose,GLK,WBA,4000000,0,0,0,0,0,0,2688,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0.3,7496,0,0,0,0,0,110,0,0,0,Man Utd,Arsenal,Southampton,Hull City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne,Routledge,MID,SWA,4700000,7,40,2.9,6.17021276595745E-07,8.51063829787234E-06,0,24990,1,20,0,0,0,2,0,8.5,408,-3,0,40,3,0.7,0,3.4,1,0,3,0,1,0.5,20163,0,269,0,0,978,6270,0,0,142,Middlesbrough,West Ham,Bournemouth,Crystal Palace,Arsenal,2.6,2.4,3.1,2.1,1.6,1.4,2.8,1.7,3.7,1.6,3.5,2.2,1.8,2.8,2.5,1.8,2.4,2.4,2.3,3,2.9,2.6
Bacary,Sagna,DEF,MCI,5300000,0,18,0.375,7.07547169811321E-08,3.39622641509434E-06,0,221492,1,9,0,0,0,0,0,3.4,1485,-2,0,18,2,0.2,0,0.8,0,0,1,0,1,1.9,26088,0,386,0,0,617,105,0,0,128,Arsenal,Hull City,Liverpool,Burnley,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Diafra,Sakho,FWD,WHU,5800000,0,10,0.208333333333333,3.59195402298851E-08,1.72413793103448E-06,0,6540,0,2,0,0,0,1,0,1.7,229,-2,0,10,2,0.3,0,2,2,0,0,0,0,0.1,3326,0,286,0,0,125,150,0,0,29,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Mamadou,Sakho,DEF,LIV,4700000,0,0,0,0,0,0,3487,0,0,0,0,0,0,0,0,88,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1076,0,273,0,0,0,73,0,0,0,Everton,Stoke,Man City,Sunderland,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakary,Sako,MID,CRY,5300000,0,3,0.0625,1.17924528301887E-08,5.66037735849057E-07,0,867,0,2,0,0,0,0,0,0.6,51,-2,0,3,2,0.1,0,0.6,0,0,0,0,0,0,403,0,220,0,0,25,18,0,0,9,Chelsea,Watford,Arsenal,Swansea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Sanchez,MID,ARS,11800000,7,122,7.6,6.44067796610169E-07,1.03389830508475E-05,0,505027,3,16,0,0,0,12,0,10.3,14343,8,-1,122,-8,0.8,1,10,14,0,4,0,6,36.1,1557302,0,690,0,5,1345,50299,1,0,390,Man City,West Brom,Crystal Palace,Bournemouth,Swansea,8.5,9.9,9.2,8.7,9.8,11.4,10.5,8.1,10.1,8.9,6.6,11.4,9.3,8.4,9.5,9.6,10.4,10.7,7.5,10.3,9.8,10.9
Leroy,Sane,MID,MCI,7500000,1,16,0.333333333333333,4.44444444444444E-08,2.13333333333333E-06,0,27866,0,3,0,0,0,0,0,2.1,236,-5,0,16,5,0.1,0,0.8,2,0,0,0,1,0.2,6838,0,0,0,0,317,52,0,0,72,Arsenal,Hull City,Liverpool,Burnley,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Yaya,Sanogo,FWD,ARS,4700000,0,0,0,0,0,0,8127,0,0,0,0,0,0,0,0,127,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3011,0,0,0,0,0,27,0,0,0,Man City,West Brom,Crystal Palace,Bournemouth,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,DEF,LEI,4800000,0,4,0.0833333333333333,1.73611111111111E-08,8.33333333333333E-07,0,14194,0,2,0,0,0,0,0,0.8,128,-2,0,4,2,0,0,0.2,0,0,0,0,0,0.2,1314,0,236,0,0,141,21,0,0,23,Stoke,Everton,West Ham,Middlesbrough,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasper,Schmeichel,GLK,LEI,4900000,0,30,0.625,1.27551020408163E-07,6.12244897959184E-06,0,362043,0,11,0,35,0,0,0,6.1,4787,-1,0,30,1,0,0,0,3,0,2,0,0,5.8,70041,0,475,0,0,686,177,0,0,164,Stoke,Everton,West Ham,Middlesbrough,Chelsea,0,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4
Morgan,Schneiderlin,MID,MUN,4600000,0,3,0.0625,1.35869565217391E-08,6.52173913043478E-07,0,10773,0,1,0,0,0,0,0,0.7,104,-4,0,3,4,0,0,0.2,0,0,0,0,0,0.2,1590,0,317,0,0,14,45,0,0,9,West Brom,Sunderland,Middlesbrough,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bastian,Schweinsteiger,MID,MUN,5100000,0,0,0,0,0,0,6050,0,0,0,0,0,0,0,0,67,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,936,0,200,0,0,0,35,0,0,0,West Brom,Sunderland,Middlesbrough,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xherdan,Shaqiri,MID,STK,6300000,1,44,4,6.34920634920635E-07,6.98412698412698E-06,0,409212,1,7,0,0,0,3,0,7,8604,-2,0,44,2,0.3,0,2.2,5,0,5,0,0,4.1,225443,0,302,0,1,852,3967,0,0,131,Leicester,Liverpool,Chelsea,Watford,Sunderland,5.5,2.3,2.9,4.6,4.8,4.3,4.6,3.5,3.7,2.6,4.3,3.1,3.3,4,3.5,2.9,4.1,3.8,3.8,3.2,2.7,3.3
Luke,Shaw,DEF,MUN,5300000,0,28,0.583333333333333,1.10062893081761E-07,5.28301886792453E-06,0,796118,0,5,0,0,0,0,0,5.3,19761,-2,0,28,2,0,0,0,2,0,3,0,1,8.2,366735,0,92,0,1,525,51,0,0,132,West Brom,Sunderland,Middlesbrough,West Ham,Liverpool,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3
Ryan,Shawcross,DEF,STK,4900000,6,37,2.8,5.71428571428571E-07,7.55102040816327E-06,0,76665,3,19,0,0,0,0,0,7.6,1375,-1,0,37,1,0.3,0,1.6,2,0,3,0,2,1.8,59506,0,176,0,1,1170,777,0,0,209,Leicester,Liverpool,Chelsea,Watford,Sunderland,2.5,3.1,2.2,2.8,2.1,2.2,3.1,2.6,2.8,2.3,2.6,2.4,2.5,1.5,2.2,3.6,3.1,2.4,3.9,2.5,3.7,2.8
,Sheyi Ojo,MID,LIV,4700000,0,0,0,0,0,0,817,0,0,0,0,0,0,0,0,6,-3,0,0,3,0,0,0,0,0,0,0,0,0,105,0,81,0,0,0,9,0,0,0,Everton,Stoke,Man City,Sunderland,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gylfi,Sigurdsson,MID,SWA,7500000,2,79,4.9,6.53333333333333E-07,1.05333333333333E-05,0,263771,1,34,0,0,0,5,0,10.5,18867,0,0,79,0,1,0,7.2,8,0,2,0,5,10.3,384031,0,586,0,2,1347,40413,0,0,300,Middlesbrough,West Ham,Bournemouth,Crystal Palace,Arsenal,5.7,5.4,6.4,4.8,3.9,3,6,4.1,7.3,3.8,7,4.9,4.2,5.9,5.5,4.2,5.3,5.4,5.1,6.3,5.9,5.6
David,Silva,MID,MCI,8700000,10,47,3.4,3.90804597701149E-07,5.40229885057471E-06,0,195625,1,16,0,0,0,1,0,5.4,1304,-3,0,47,3,0.4,0,3.6,4,0,3,0,3,2.1,55445,0,351,0,0,1159,1681,0,0,245,Arsenal,Hull City,Liverpool,Burnley,Everton,2.1,2.9,1.7,4.3,2.5,3.1,2.4,3.3,2.4,3.4,3.7,3,2.3,2.1,2.2,3.3,2.5,3.2,3.4,2.9,4.5,3.1
Danny,Simpson,DEF,LEI,4900000,0,29,2.1,4.28571428571429E-07,5.91836734693878E-06,0,69942,5,21,0,0,0,0,0,5.9,1539,-1,0,29,1,0.2,0,1.2,1,0,3,0,1,1.3,18746,0,390,0,0,1195,148,0,0,193,Stoke,Everton,West Ham,Middlesbrough,Chelsea,1.8,2.3,3,1.3,1.9,1.3,1,1.7,1.1,2.7,2.3,2.3,1.9,2.6,2,1,1.3,2.5,1.2,2.1,1.1,2.7
Joshua,Sims,MID,SOU,4300000,0,7,0.145833333333333,3.39147286821705E-08,1.62790697674419E-06,0,3498,0,1,0,0,0,0,0,1.6,859,-2,1,7,2,0.4,0,1.8,0,0,1,0,1,0.1,8900,0,0,0,0,115,159,-1,0,31,Bournemouth,Tottenham,West Brom,Everton,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jerome,Sinclair,FWD,WAT,4800000,2,3,0.0625,1.30208333333333E-08,6.25E-07,0,14562,0,1,0,0,0,0,0,0.6,208,-2,0,3,2,0.1,0,0.6,0,0,0,0,0,0.3,5645,0,0,0,0,72,444,0,0,5,Sunderland,Crystal Palace,Tottenham,Stoke,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,6700000,3,20,0.416666666666667,6.21890547263682E-08,2.98507462686567E-06,0,11039,1,1,0,0,0,0,0,3,172,-3,0,20,3,0.2,0,1.6,0,0,4,0,1,0.1,11164,0,0,0,0,464,426,0,0,66,Burnley,Southampton,Watford,Chelsea,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Islam,Slimani,FWD,LEI,8300000,1,46,0.958333333333333,1.15461847389558E-07,5.5421686746988E-06,0,116718,0,10,0,0,0,4,0,5.5,4483,-2,0,46,2,0.4,0,3.2,4,0,4,0,3,1,134901,0,0,0,1,660,2073,0,0,156,Stoke,Everton,West Ham,Middlesbrough,Chelsea,0.5,0.7,0.8,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.9,0.5,0.5,0.5,0.8,0.5,0.5,0.7,0.5,0.6,0.5,0.7
Chris,Smalling,DEF,MUN,5800000,0,19,0.395833333333333,6.82471264367816E-08,3.27586206896552E-06,0,47900,0,9,0,0,0,1,0,3.3,545,-2,0,19,2,0,0,0,0,0,1,0,0,1,16095,0,381,0,0,453,167,0,0,105,West Brom,Sunderland,Middlesbrough,West Ham,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Adam,Smith,DEF,BOU,4800000,6,50,3.3,6.875E-07,1.04166666666667E-05,0,250197,5,25,0,0,0,1,0,10.4,6045,3,0,50,-3,0.4,0,1.8,3,0,4,0,3,10.7,561772,0,297,0,1,1350,9637,0,0,291,Southampton,Chelsea,Swansea,Arsenal,Hull City,4.8,2.2,2.4,4.8,2.9,4,4,2.1,3.8,2.6,1.9,4.9,3.8,2.8,3.2,3.7,2.3,3.9,2.1,4.7,4.7,1.6
Bradley,Smith,DEF,BOU,4000000,0,0,0,0,0,0,123841,1,2,0,0,0,0,0,0,2261,0,0,0,0,0,0,0,0,0,0,0,0,3.1,64512,0,35,0,0,80,899,0,0,2,Southampton,Chelsea,Swansea,Arsenal,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Snodgrass,MID,HUL,5600000,2,70,4.7,8.39285714285714E-07,1.25E-05,0,400375,2,32,0,0,0,5,0,12.5,7392,1,0,70,-1,0.6,0,3.6,10,0,2,0,2,5.3,526017,0,0,0,2,1275,14447,0,0,254,West Ham,Man City,Everton,West Brom,Bournemouth,4,4.4,6,4.3,6.1,3.6,4.7,3.9,3.5,6.7,4.8,5.4,4.1,5.1,5.6,3.8,4.7,6,4,6.9,4.5,5.2
Ramadan,Sobhi,MID,STK,4900000,0,11,0.229166666666667,4.67687074829932E-08,2.24489795918367E-06,0,34218,0,2,0,0,0,0,0,2.2,453,-6,0,11,6,0,0,0.2,0,0,1,0,1,0.4,10601,0,0,0,0,174,193,0,0,44,Leicester,Liverpool,Chelsea,Watford,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dominic,Solanke,FWD,CHE,5000000,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,29,0,0,0,Crystal Palace,Bournemouth,Stoke,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heung-Min,Son,MID,TOT,7300000,1,72,1.5,2.05479452054795E-07,9.86301369863014E-06,0,550231,1,7,0,0,0,5,0,9.9,52308,-2,0,72,2,0.6,0,4.4,6,0,5,0,5,6.8,781145,0,244,0,2,843,11573,0,0,207,Burnley,Southampton,Watford,Chelsea,West Brom,1.5,0.8,0.8,0.8,1,0.8,0.8,1.1,0.8,0.9,1.2,0.8,1.1,0.8,0.8,1.2,1.3,0.8,0.8,0.8,1.1,0.8
Pape,Souare,DEF,CRY,4200000,0,6,0.125,2.97619047619048E-08,1.42857142857143E-06,0,51651,0,3,0,0,0,0,0,1.4,239,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,20229,0,354,0,0,270,24,0,0,37,Chelsea,Watford,Arsenal,Swansea,West Ham,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Julian,Speroni,GLK,CRY,4300000,0,0,0,0,0,0,5630,0,0,0,0,0,0,0,0,88,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,868,0,13,0,0,0,10,0,0,0,Chelsea,Watford,Arsenal,Swansea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0,0,0,0,991,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5047,0,0,0,0,0,294,0,0,0,Hull City,Swansea,Leicester,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior,Stanislas,MID,BOU,5200000,0,52,1.08333333333333,2.08333333333333E-07,1E-05,0,85245,1,13,0,0,0,3,0,9.8,5750,-3,1,52,3,0.3,0,1.8,6,0,3,0,4,0.5,95844,0,217,0,1,711,249,-1,0,184,Southampton,Chelsea,Swansea,Arsenal,Hull City,0,0,0,0,0,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.9,0.5
Maarten,Stekelenburg,GLK,EVE,5000000,2,51,3.4,6.8E-07,1.02E-05,0,123945,2,20,0,34,0,0,0,10.2,8233,0,0,51,0,0.5,0,2.4,3,0,2,0,0,3.8,197351,1,151,2,1,1350,706,0,0,233,Liverpool,Leicester,Hull City,Southampton,Man City,5,1.7,3.1,4.9,3.9,3.1,3.8,4.9,3,4,2.5,4.3,4.5,3.4,2.1,3.9,4.8,3.7,3.8,2.6,4.2,4
Jack,Stephens,DEF,SOU,4000000,0,0,0,0,0,0,7680,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6816,0,0,0,0,0,54,0,0,0,Bournemouth,Tottenham,West Brom,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
