FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Sebastian,Prodl,DEF,WAT,4500000,1,36,2.8,6.22222222222222E-07,8E-06,0,14355,2,16,0,0,0,0,0,8,2471,0,0,36,0,0.6,0,2.7,3,0,3,0,1,1,45614,0,181,0,1,1085,2262,0,0,197,Everton,Man City,Sunderland,Crystal Palace,Tottenham,3.2,2.3,1.9,2.9,3,3.3,2.6,2.5,3.8,3.4,1.9,3.8,3.4,2,2.7,2.7,3,2.2,2.7,2.8,4.1,1.6,2.1,2.3
Marc,Pugh,MID,BOU,4700000,0,1,0.0238095238095238,5.06585612968592E-09,2.12765957446809E-07,0,2492,0,0,0,0,0,0,0,0.2,32,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.1,270,0,245,0,0,10,17,0,0,2,Burnley,Leicester,Southampton,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason,Puncheon,MID,CRY,5200000,6,37,2.8,5.38461538461538E-07,7.11538461538462E-06,0,79198,4,18,0,0,0,0,0,7.1,1152,-3,0,37,3,0.6,0,3,4,0,1,0,4,0.8,63421,0,381,0,0,1051,1519,0,0,216,Hull City,Man Utd,Chelsea,Watford,Arsenal,2.2,2.5,1.8,2.4,1.6,2.4,1.9,2.8,1.8,3.4,2.2,2.5,2,2.1,2.6,1.5,1.9,1.4,3.3,1.4,3.1,1.8,2.4,2.4
Gaston,Ramirez,MID,MID,5300000,11,43,3.3,6.22641509433962E-07,8.11320754716981E-06,0,72950,5,9,0,0,0,2,0,8.1,2891,-2,0,43,2,1.1,0,6,6,0,4,0,2,0.8,53698,0,0,0,0,920,2707,0,0,162,Southampton,Liverpool,Swansea,Burnley,Man Utd,0,2.2,3,2.7,3.1,4.1,3.1,2.8,2.7,2.1,3.4,2.8,2.9,4.2,3.2,3.1,3,3.9,1.8,2.4,2.2,2.1,3.2,1.6
Aaron,Ramsey,MID,ARS,7600000,1,10,0.238095238095238,3.1328320802005E-08,1.31578947368421E-06,0,139274,1,5,0,0,0,0,0,1.3,1201,-4,0,10,4,0.1,0,1,0,0,0,0,1,1,8135,0,558,0,0,231,396,0,0,26,Stoke,Everton,Man City,West Brom,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0,0,0,0,22271,0,0,0,0,0,0,0,0,2115,-1,0,0,1,0,0,0,0,0,0,0,0,1.3,38806,0,30,0,0,0,6652,0,0,0,West Ham,Middlesbrough,Everton,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren,Randolph,GLK,WHU,4400000,1,7,0.166666666666667,3.78787878787879E-08,1.59090909090909E-06,0,9869,0,9,0,15,0,0,0,1.6,454,-1,0,7,1,0.5,0,2.3,0,0,0,0,0,0.6,3972,0,56,0,0,270,855,0,0,54,Liverpool,Burnley,Hull City,Swansea,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Angel,Rangel,DEF,SWA,4300000,0,7,0.166666666666667,3.87596899224806E-08,1.62790697674419E-06,0,9164,0,13,0,0,0,0,0,1.6,300,-2,0,7,2,0,0,0,0,0,0,0,0,0.2,2235,0,194,0,0,390,45,0,0,88,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Tokelo,Rantie,FWD,BOU,4500000,0,0,0,0,0,0,12899,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1585,0,3,0,0,0,32,0,0,0,Burnley,Leicester,Southampton,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus,Rashford,FWD,MUN,6600000,1,30,2.7,4.09090909090909E-07,4.54545454545455E-06,0,404668,1,12,0,0,0,3,0,4.5,27674,-4,1,30,4,0.3,0,1.7,0,0,2,0,0,5.5,384782,0,237,0,0,736,3721,-1,0,133,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,2.8,2.7,2.3,3.2,2.4,2.7,3.2,2.3,3.4,2.3,2.6,2.9,2.9,2.1,2.3,2.5,3,2.5,2.3,2.2,3.1,2.4,2,2.9
Adam,Reach,MID,MID,4400000,0,0,0,0,0,0,2181,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,5,0,0,0,Southampton,Liverpool,Swansea,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Redmond,MID,SOU,6000000,2,54,3.9,6.5E-07,9E-06,0,443907,1,15,0,0,0,3,0,9,24209,0,0,54,0,0.5,0,2.7,7,0,5,0,0,7.6,459472,0,379,0,0,1231,11633,0,0,201,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,4.4,3.2,2.7,3.9,4,2.7,2.9,5.5,3.5,4,3.9,2.8,3.5,4.6,2.2,4.8,4,3,3.3,2.3,4.3,2,3.7,4
Harrison,Reed,MID,SOU,4300000,0,1,0.0238095238095238,5.53709856035437E-09,2.32558139534884E-07,0,2102,0,0,0,0,0,0,0,0.2,145,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,1425,0,1,0,0,13,15,0,0,3,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winston,Reid,DEF,WHU,5000000,-1,40,3.6,7.2E-07,8E-06,0,82463,5,22,0,0,0,1,0,8,2979,0,0,40,0,0.3,0,1.3,8,0,3,0,3,2,69419,0,294,0,1,977,1663,0,1,246,Liverpool,Burnley,Hull City,Swansea,Leicester,4.2,4.8,4.4,3.7,2.3,3.4,4.3,3.6,3.5,3.7,4.4,3.6,3.7,3.6,3.9,4,4.8,4,2.8,4.6,4.6,4.4,5.4,3.1
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,14,0,0,0,Stoke,Everton,Man City,West Brom,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loic,Remy,FWD,CRY,6300000,0,0,0,0,0,0,21529,0,0,0,0,0,0,0,0,131,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,14727,0,62,0,0,0,61,0,0,0,Hull City,Man Utd,Chelsea,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Rhodes,FWD,MID,5400000,0,5,0.119047619047619,2.20458553791887E-08,9.25925925925926E-07,0,36829,0,1,0,0,0,0,0,0.9,339,-6,0,5,6,0,0,0,0,0,0,0,0,0.2,2771,0,0,0,0,107,63,0,0,14,Southampton,Liverpool,Swansea,Burnley,Man Utd,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Robertson,DEF,HUL,4300000,2,16,1.6,3.72093023255814E-07,3.72093023255814E-06,0,63136,2,18,0,0,0,0,0,3.7,530,-2,0,16,2,0.2,0,1,1,0,1,0,0,0.9,48837,0,0,0,0,783,352,0,0,128,Crystal Palace,Tottenham,West Ham,Man City,Everton,1.2,0.9,1.6,0.9,1.4,1.2,1.6,0.8,0.8,1.9,1.9,1.5,0.8,1.1,0.9,1.8,1,0.9,1.5,1.2,1.1,1.1,1.1,1.3
Paul,Robinson,GLK,BUR,4000000,1,3,0.0714285714285714,1.78571428571429E-08,7.5E-07,0,33879,0,4,0,5,0,0,0,0.8,929,0,0,3,0,0.3,0,1,0,0,0,0,0,2.6,19297,0,0,0,0,180,4975,0,0,27,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Robles,GLK,EVE,4800000,0,7,0.166666666666667,3.47222222222222E-08,1.45833333333333E-06,0,3296,0,0,0,3,0,0,0,1.5,81,-2,0,7,2,0,0,0,0,0,1,0,0,0.1,1134,0,110,0,0,90,49,0,0,26,Watford,Arsenal,Liverpool,Leicester,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hal,Robson-Kanu,FWD,WBA,5000000,1,12,0.285714285714286,5.71428571428571E-08,2.4E-06,0,10163,0,1,0,0,0,0,0,2.4,908,0,0,12,0,0.2,0,1,0,0,0,0,1,0.2,15668,0,0,0,0,73,550,0,0,36,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jay,Rodriguez,MID,SOU,6300000,0,13,0.30952380952381,4.91307634164777E-08,2.06349206349206E-06,0,16295,0,3,0,0,0,1,0,2.1,162,-2,0,13,2,0,0,0.3,2,0,0,0,0,0.2,3821,0,56,0,0,119,50,0,0,31,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jack,Rodwell,MID,SUN,4400000,0,17,2.1,4.77272727272727E-07,3.86363636363636E-06,0,75275,2,15,0,0,0,0,0,3.9,2175,-1,0,17,1,0,0,0,1,0,0,0,1,0.9,64773,0,112,0,0,639,14,0,0,89,Swansea,Chelsea,Watford,Man Utd,Burnley,0,0,0,0,0,1.2,1.5,1.1,1.5,1.1,1.8,1,1.2,1.4,2.3,1.3,1.2,1.8,1.5,1,2,1.2,1.7,1
Marcos,Rojo,DEF,MUN,5200000,1,14,0.333333333333333,6.41025641025641E-08,2.69230769230769E-06,0,15705,1,6,0,0,0,0,0,2.7,667,-3,0,14,3,0.4,0,2,1,0,1,0,0,0.5,6652,0,192,0,0,489,681,0,0,102,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Sergio,Romero,GLK,MUN,4700000,0,0,0,0,0,0,2885,0,0,0,0,0,0,0,0,67,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,632,0,40,0,0,0,37,0,0,0,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salomon,Rondon,FWD,WBA,6600000,2,54,3.9,5.90909090909091E-07,8.18181818181818E-06,0,304684,0,17,0,0,0,4,0,8.2,30635,1,0,54,-1,0.7,0,4.3,5,0,3,0,2,4.8,382606,0,354,0,0,1179,10060,0,0,138,Chelsea,Swansea,Man Utd,Arsenal,Southampton,3.4,5.1,4.3,4.2,3.7,5.3,3.6,5.3,4.1,4.1,4.7,4.9,4.8,3.6,3.9,3.9,4.1,4.7,5.3,4.9,5.5,3.9,4,5.1
Wayne,Rooney,FWD,MUN,8600000,0,33,0.785714285714286,9.13621262458472E-08,3.83720930232558E-06,0,239781,4,9,0,0,0,1,0,3.8,3248,-4,0,33,4,0,0,0.3,3,0,2,0,4,2.5,117637,0,509,0,0,652,2049,0,0,133,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Danny,Rose,DEF,TOT,5900000,6,40,4.4,7.45762711864407E-07,6.77966101694915E-06,0,231425,5,6,0,0,0,1,0,6.8,3807,-1,0,40,1,0.3,0,2,3,0,4,0,1,5.4,135764,0,346,0,1,810,4869,0,0,180,Man Utd,Hull City,Burnley,Southampton,Watford,3.6,6,6.5,4.6,4.5,5.2,6,4.2,3.5,5.4,4.8,6.2,6.3,4.8,6.5,3.8,4.6,5.8,6.6,2.9,6.1,5.1,4.8,4.9
Jack,Rose,GLK,WBA,4000000,0,0,0,0,0,0,2430,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7239,0,0,0,0,0,218,0,0,0,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne,Routledge,MID,SWA,4700000,1,27,2.3,4.8936170212766E-07,5.74468085106383E-06,0,24138,1,17,0,0,0,1,0,5.7,1023,-3,0,27,3,0.3,0,1.3,1,0,2,0,0,0.3,12971,0,269,0,0,798,249,0,0,101,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,2.5,1.5,1.9,1.6,2,1.5,1.2,1.2,1.9,1.3,2.5,1.2,2.3,1.7,1.3,1.8,1.5,1.4,1.8,1.5,1.7,2,2,1.5
Bacary,Sagna,DEF,MCI,5300000,0,18,0.428571428571429,8.08625336927224E-08,3.39622641509434E-06,0,218900,1,5,0,0,0,0,0,3.4,1441,-2,0,18,2,0.2,0,1.3,0,0,1,0,1,1.9,25642,0,386,0,0,527,319,0,0,109,Leicester,Watford,Arsenal,Hull City,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Diafra,Sakho,FWD,WHU,5800000,0,10,0.238095238095238,4.10509031198686E-08,1.72413793103448E-06,0,6012,0,2,0,0,0,1,0,1.7,653,-2,0,10,2,0.6,0,3.3,2,0,0,0,0,0.1,3006,0,286,0,0,125,218,0,0,29,Liverpool,Burnley,Hull City,Swansea,Leicester,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Mamadou,Sakho,DEF,LIV,4700000,0,0,0,0,0,0,3291,0,0,0,0,0,0,0,0,108,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,903,0,273,0,0,0,171,0,0,0,West Ham,Middlesbrough,Everton,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakary,Sako,MID,CRY,5300000,1,3,0.0714285714285714,1.34770889487871E-08,5.66037735849057E-07,0,749,0,2,0,0,0,0,0,0.6,34,-2,0,3,2,0.2,0,1,0,0,0,0,0,0,367,0,220,0,0,25,53,0,0,9,Hull City,Man Utd,Chelsea,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Sanchez,MID,ARS,11700000,23,110,7.9,6.75213675213675E-07,9.4017094017094E-06,0,474566,3,13,0,0,0,11,0,9.6,1810,7,-3,110,-7,1.1,1,12.7,14,0,4,0,5,34.3,1451611,0,690,0,5,1178,381105,3,0,347,Stoke,Everton,Man City,West Brom,Crystal Palace,9.6,9.6,9.5,9.7,9.6,9.5,10.9,11.8,10.4,8.7,10.2,9.8,6.9,11.5,10.2,8.3,9.7,10.2,11,11,8.5,10.3,10.6,11.2
Leroy,Sane,MID,MCI,7500000,2,15,0.357142857142857,4.76190476190476E-08,2E-06,0,27301,0,3,0,0,0,0,0,2,223,-5,0,15,5,0.1,0,1,2,0,0,0,1,0.2,6705,0,0,0,0,315,491,0,0,70,Leicester,Watford,Arsenal,Hull City,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Yaya,Sanogo,FWD,ARS,4700000,0,0,0,0,0,0,7865,0,0,0,0,0,0,0,0,326,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2963,0,0,0,0,0,38,0,0,0,Stoke,Everton,Man City,West Brom,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,DEF,LEI,4800000,0,4,0.0952380952380952,1.98412698412698E-08,8.33333333333333E-07,0,13925,0,2,0,0,0,0,0,0.8,188,-2,1,4,2,0.1,0,0.3,0,0,0,0,0,0.2,1234,0,236,0,0,141,33,-1,0,23,Man City,Bournemouth,Stoke,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasper,Schmeichel,GLK,LEI,4900000,0,30,3.8,7.75510204081633E-07,6.12244897959184E-06,0,353137,0,11,0,35,0,0,0,6.1,8827,-1,0,30,1,0,0,0,3,0,2,0,0,6,69673,0,475,0,0,686,133,0,0,164,Man City,Bournemouth,Stoke,Everton,West Ham,0,0,4.4,5.3,5.7,3.4,4.4,3.4,2.8,4,3.4,5.7,5.1,4.5,4.2,5.5,4.7,2.8,3.6,5.1,3.7,4.9,3.1,5.7
Morgan,Schneiderlin,MID,MUN,4600000,0,3,0.0714285714285714,1.5527950310559E-08,6.52173913043478E-07,0,10584,0,1,0,0,0,0,0,0.7,134,-4,0,3,4,0.1,0,0.3,0,0,0,0,0,0.2,1517,0,317,0,0,14,60,0,0,9,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bastian,Schweinsteiger,MID,MUN,5100000,0,0,0,0,0,0,5899,0,0,0,0,0,0,0,0,101,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,874,0,200,0,0,0,68,0,0,0,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xherdan,Shaqiri,MID,STK,6300000,3,41,4.6,7.3015873015873E-07,6.50793650793651E-06,0,392481,1,4,0,0,0,3,0,6.5,14499,-2,0,41,2,0.4,0,2.7,5,0,5,0,0,4.3,217951,0,302,0,1,711,4452,0,0,125,Arsenal,Southampton,Leicester,Liverpool,Chelsea,3.8,5.2,6.4,2.7,3.7,5.3,5.7,5.2,5.5,4.6,4.5,3.6,5.1,4.2,4,5.1,4.5,3.8,4.9,5.1,4.6,4.1,3.2,4.3
Luke,Shaw,DEF,MUN,5300000,0,28,4,7.54716981132075E-07,5.28301886792453E-06,0,752745,0,5,0,0,0,0,0,5.3,32277,-2,0,28,2,0,0,0,2,0,3,0,1,9.3,366608,0,92,0,1,525,122,0,0,132,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0,4.6,4.7,4.6,4.4,5.1,6,5.3,5,2.9,4.8,4,5.7,4.4,4.4,5,5.3,3.4,4.3,3.7,4.5,5.4,3.9,4.9
Ryan,Shawcross,DEF,STK,4900000,0,31,2.6,5.30612244897959E-07,6.3265306122449E-06,0,68158,3,19,0,0,0,0,0,6.3,11429,-1,0,31,1,0.1,0,0.7,2,0,2,0,2,2,58654,0,176,0,1,1080,111,0,0,185,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0,0,0,3,1.9,2.5,1.8,1.9,2.8,2.6,2.5,2.1,2.2,2.2,2.1,1.5,2,3.6,2.6,2.4,3.4,2.3,3.3,2.4
,Sheyi Ojo,MID,LIV,4700000,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0,4,-3,0,0,3,0,0,0,0,0,0,0,0,0,89,0,81,0,0,0,5,0,0,0,West Ham,Middlesbrough,Everton,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gylfi,Sigurdsson,MID,SWA,7400000,2,64,4.6,6.21621621621622E-07,8.64864864864865E-06,0,238184,1,31,0,0,0,4,0,8.6,20185,-1,0,64,1,0.9,0,7,6,0,1,0,4,8.1,267297,0,586,0,1,1167,51802,0,0,227,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,6.5,4.5,5.3,4.7,5.6,4.6,3.2,2.7,5.3,4.1,6.4,3.6,6.2,4.9,4.1,5.1,4.5,4.3,5.1,4.6,5.1,5.6,5.6,4.6
David,Silva,MID,MCI,8700000,2,32,2.7,3.10344827586207E-07,3.67816091954023E-06,0,192813,1,12,0,0,0,0,0,3.7,2418,-3,0,32,3,0.1,0,1,2,0,2,0,2,2.1,52580,0,351,0,0,979,1935,0,0,191,Leicester,Watford,Arsenal,Hull City,Liverpool,2.3,2.3,1.4,2.2,1.4,2.9,1.8,1.9,1.9,2.1,1.8,2.3,2.6,1.9,1.5,1.6,1.5,2.1,1.9,2,2.5,1.9,3.1,2.3
Danny,Simpson,DEF,LEI,4900000,1,29,2.2,4.48979591836735E-07,5.91836734693878E-06,0,62915,4,19,0,0,0,0,0,5.9,2753,-1,0,29,1,0.4,0,2,1,0,3,0,1,1.5,18468,0,390,0,0,1105,213,0,0,187,Man City,Bournemouth,Stoke,Everton,West Ham,1.8,1.3,2,2.5,3,1.4,1.9,1.4,1.1,1.7,1.4,3.2,2.4,2.5,2.1,2.6,2.1,1.1,1.5,2.4,1.5,2.2,1.2,2.8
Joshua,Sims,MID,SOU,4500000,1,7,0.166666666666667,3.7037037037037E-08,1.55555555555556E-06,0,1574,0,1,0,0,0,0,0,1.6,1177,0,0,7,0,0.8,0,3.5,0,0,1,0,1,0.2,8546,0,0,0,0,115,1018,0,0,31,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jerome,Sinclair,FWD,WAT,4800000,1,1,0.0238095238095238,4.96031746031746E-09,2.08333333333333E-07,0,14101,0,0,0,0,0,0,0,0.2,308,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.3,5095,0,0,0,0,1,243,0,0,3,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,6700000,4,16,0.380952380952381,5.68585643212509E-08,2.38805970149254E-06,0,10747,1,1,0,0,0,0,0,2.4,162,-3,0,16,3,0.2,0,1.3,0,0,3,0,1,0.1,10463,0,0,0,0,346,171,0,0,44,Man Utd,Hull City,Burnley,Southampton,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Islam,Slimani,FWD,LEI,8300000,2,37,0.880952380952381,1.061388410786E-07,4.4578313253012E-06,0,111116,0,9,0,0,0,4,0,4.5,4454,-2,0,37,2,0.3,0,2.3,4,0,3,0,1,0.8,124266,0,0,0,1,538,912,0,0,134,Man City,Bournemouth,Stoke,Everton,West Ham,0.6,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.7,0.7,0.4,0.4,0.4,0.7,0.4,0.4,0.5,0.4,0.5,0.4,0.6
Chris,Smalling,DEF,MUN,5800000,0,19,0.452380952380952,7.79967159277504E-08,3.27586206896552E-06,0,46561,0,9,0,0,0,1,0,3.3,1296,-2,0,19,2,0,0,0,0,0,1,0,0,1,15849,0,381,0,0,453,108,0,0,105,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2
Adam,Smith,DEF,BOU,4800000,1,43,3.3,6.875E-07,8.95833333333333E-06,0,232199,5,22,0,0,0,1,0,9,9390,3,0,43,-3,0.1,0,0.7,3,0,3,0,3,10.9,549194,0,297,0,1,1170,9185,0,0,259,Burnley,Leicester,Southampton,Chelsea,Swansea,2.2,3.7,4.6,2.2,2.7,4.7,3,4,4.1,2.3,3.4,3,2,4.9,3.8,2.8,3.4,3.6,2.4,3.7,2,4.6,4.6,1.6
Bradley,Smith,DEF,BOU,4000000,0,0,0,0,0,0,119857,1,2,0,0,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,3.2,62834,0,35,0,0,80,1575,0,0,2,Burnley,Leicester,Southampton,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Snodgrass,MID,HUL,5600000,2,58,4.5,8.03571428571429E-07,1.03571428571429E-05,0,385968,1,26,0,0,0,4,0,10.4,15324,1,0,58,-1,0.4,0,2,9,0,2,0,1,5.1,500412,0,0,0,1,1102,7864,0,0,212,Crystal Palace,Tottenham,West Ham,Man City,Everton,4.5,3.3,4,3.8,5.5,4.3,5.5,3.4,4.8,3.8,3.5,6.1,4.7,4.9,3.9,4.6,5,3.9,4.5,5.3,4,6.4,4.3,4.5
Ramadan,Sobhi,MID,STK,4900000,0,10,0.238095238095238,4.85908649173955E-08,2.04081632653061E-06,0,33265,0,2,0,0,0,0,0,2,1059,-6,0,10,6,0,0,0,0,0,1,0,1,0.4,10342,0,0,0,0,164,70,0,0,41,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dominic,Solanke,FWD,CHE,5000000,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,31,0,0,0,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
